Frame;Sub Frame;TA_D;FIB_D;GM_D;GL_D;SOL_D;TA_I;FIB_I;GM_I;GLI;SOL_I
762;7;0.000457764;-0.00774384;0.0633621;0.0714874;0.08358;0.066185;0.114479;0.0753784;0.0714111;0.0710678
762;8;-0.00434875;-0.0263214;0.0703812;0.0669098;0.101166;0.0611115;0.0114441;0.0721359;0.091095;0.0750732
762;9;-0.00823975;-0.0414276;0.0724792;0.0650024;0.124664;0.0670624;0.00358582;0.0768661;0.0964355;0.0863647
763;0;-0.00442505;-0.0691223;0.06073;0.0691605;0.0945663;0.0705338;0.0740814;0.0715256;0.105019;0.07267
763;1;7.63E-05;-0.0580597;0.0563049;0.0678253;0.0727844;0.0676727;0.0603104;0.0711823;0.104561;0.0858688
763;2;-0.00675201;0.000228882;0.0524521;0.0654221;0.101662;0.0658035;0.0452042;0.0676727;0.0993729;0.0776291
763;3;-0.00507355;0.00938416;0.0455093;0.0671387;0.108681;0.0693512;0.0709915;0.0596237;0.0990677;0.0908279
763;4;-0.00175476;-0.0268936;0.0539017;0.0678253;0.0909424;0.0642776;0.102615;0.0656509;0.0991821;0.0415802
763;5;-0.00343323;-0.0117493;0.0510406;0.0693893;0.0544739;0.0669861;0.110283;0.0751114;0.103912;0.0273132
763;6;0.00110626;0.00797272;0.050354;0.0694275;0.0465393;0.0701523;0.109749;0.0742722;0.106239;0.0734711
763;7;0.0018692;-0.0123978;0.0477219;0.0674057;0.0442505;0.0774384;0.0012207;0.0686646;0.096817;0.0839233
763;8;-0.00247955;-0.100632;0.0467682;0.0605011;0.0462723;0.0748444;-0.0284576;0.0675583;0.0901031;0.0960159
763;9;-0.00110626;-0.114059;0.0510025;0.0597382;0.0429535;0.0750351;0.0359726;0.0600815;0.0926208;0.0939178
764;0;-0.0018692;0.0199127;0.0510025;0.064888;0.0448227;0.0751495;0.0695801;0.0601959;0.0909805;0.111389
764;1;0.00488281;0.0886917;0.0494766;0.0659943;0.0304031;0.0812912;0.0747299;0.0885773;0.104561;0.109482
764;2;0.00190735;0.0852585;0.0510406;0.0682068;0.0149918;0.0704956;0.0466919;0.0729752;0.110359;0.098381
764;3;0.00469208;0.0691223;0.0642776;0.0838089;0.0181961;0.068779;0.0443268;0.0912857;0.113373;0.0908661
764;4;0.0044632;0.045929;0.0464249;0.0811768;0.0538635;0.0755692;0.065155;0.104065;0.109711;0.0953293
764;5;-0.00190735;0.0352097;0.0581741;0.0709534;0.0840378;0.0760651;0.0827408;0.0819778;0.0985718;0.09552
764;6;-0.00160217;0.0251389;0.0801468;0.0745392;0.121269;0.0716019;0.130806;0.070076;0.106544;0.0390625
764;7;0.000801086;0.0259781;0.0762177;0.0762177;0.0998688;0.0692749;0.166664;0.0681305;0.0967407;0.0346375
764;8;0.00831604;0.0163269;0.0519943;0.0718307;0.0937653;0.069046;0.216446;0.0531769;0.081749;0.0448608
764;9;0.0133896;0.0124359;0.0557709;0.0666046;0.099678;0.0643539;0.175743;0.0240707;0.0853348;0.0661087
765;0;0.00782013;0.019455;0.0547791;0.0674438;0.053215;0.0666046;0.0518417;0.0398636;0.103302;0.0889587
765;1;0.00816345;0.0082016;0.0662231;0.0759506;0.0370026;0.0694275;0.0506592;0.063591;0.0914764;0.0988007
765;2;0.00301361;0.0151443;0.0687408;0.0788879;0.0653076;0.0702667;0.0614929;0.0659943;0.0891876;0.0899506
765;3;0.000457764;0.026207;0.0590897;0.0653839;0.076828;0.0655365;0.0366974;0.0678253;0.0973511;0.0887299
765;4;-0.000801086;0.0243759;0.0540543;0.0628662;0.0531769;0.0689697;0.0338364;0.0785065;0.110817;0.105629
765;5;-0.00209808;0.0144196;0.0520706;0.0716782;0.0847244;0.0754547;0.0283813;0.089035;0.100708;0.111275
765;6;0.00270844;-0.0198364;0.0479126;0.0678253;0.0758362;0.072403;0.0481033;0.0822449;0.0932693;0.0900269
765;7;0.0088501;-0.0453949;0.0535965;0.059433;0.0457001;0.0746918;0.0545883;0.0775146;0.0935364;0.094986
765;8;0.00659943;-0.0531387;0.0524902;0.0582123;0.0718307;0.0762939;0.062294;0.0785065;0.0965118;0.10643
765;9;0.00343323;-0.0431824;0.0556946;0.0629807;0.0904846;0.0720215;0.0659943;0.0746155;0.0897217;0.0983047
766;0;0.000572205;-0.0362015;0.0574493;0.0570297;0.101929;0.0683212;0.0598907;0.0830841;0.0954819;0.0874329
766;1;-0.00465393;-0.0370407;0.0569916;0.064621;0.0737762;0.0669861;0.0634003;0.0809479;0.0946808;0.0876617
766;2;-0.0136566;-0.0479889;0.0582886;0.0680923;0.0667572;0.0661087;0.0738144;0.0794601;0.102615;0.0894928
766;3;-0.0113678;-0.0218964;0.0546646;0.0681686;0.0602722;0.0679398;0.0469208;0.0757599;0.0942993;0.113106
766;4;-0.00270844;0.0145721;0.0529861;0.0685501;0.0553513;0.0654984;0.0708771;0.0701141;0.0976944;0.142899
766;5;-0.00724792;0.0204086;0.0482941;0.0765228;0.0524902;0.0665283;0.0943756;0.0684738;0.101547;0.123138
766;6;-0.0134277;0.0056076;0.0587082;0.0722122;0.0750351;0.0675964;0.0906372;0.0560379;0.0917053;0.0128937
766;7;-0.00114441;0.00087738;0.0659943;0.0727844;0.0950241;0.065918;0.0777054;0.0653839;0.0981903;-0.000152588
766;8;-0.00160217;0.00873566;0.0578308;0.0701904;0.0748062;0.0669861;0.0625229;0.0675583;0.10437;0.0529099
766;9;-0.00221252;0.00038147;0.050354;0.0637054;0.0445557;0.0705719;0.0807571;0.0710297;0.0870895;0.0661469
767;0;-0.000762939;-0.0173569;0.0574112;0.0677872;0.0471878;0.0685501;0.0746155;0.0717163;0.100136;0.085144
767;1;0.00354767;-0.0203323;0.0534058;0.0688171;0.0598526;0.0692749;0.0875473;0.0716782;0.113487;0.118713
767;2;-0.00526428;-0.0117111;0.0484848;0.0619125;0.0765991;0.063858;0.0484085;0.0745392;0.11116;0.0989151
767;3;-0.00282288;-0.0012207;0.0511551;0.0658798;0.082283;0.0644684;0.0423813;0.0689316;0.112305;0.0566101
767;4;-0.00110626;0.00198364;0.0512695;0.0700378;0.0495148;0.0646973;0.074234;0.0627136;0.0954437;0.0618744
767;5;0.00202179;0.00614166;0.0548553;0.0733185;0.0406265;0.0619507;0.0801468;0.0860977;0.0798416;0.0615311
767;6;0.0031662;0.00743866;0.0563812;0.0788116;0.0424194;0.0702667;0.121155;0.0849915;0.0893402;0.0713348
767;7;0.00415802;0.00617981;0.063324;0.0701141;0.0465012;0.0757217;0.126915;0.0684357;0.0927734;0.0891113
767;8;0.000343323;0.0043869;0.0614929;0.0676727;0.0643539;0.070076;0.116463;0.0756836;0.12619;0.109482
767;9;0.000686646;0.00720978;0.0645447;0.0671768;0.0946808;0.0688171;0.0867844;0.0732803;0.10952;0.102692
768;0;0.00167847;0.0115585;0.0589371;0.0681305;0.0859451;0.074234;0.0896835;0.0491333;0.0933838;0.0957108
768;1;0.000305176;0.0127792;0.059433;0.0720596;0.0807571;0.0682449;0.0626373;0.0403214;0.0883102;0.102806
768;2;7.63E-05;0.0168991;0.0564194;0.0677109;0.0801086;0.0707626;0.071907;0.0445175;0.082016;0.0973892
768;3;0.00270844;0.0151062;0.0535965;0.0710678;0.0731659;0.0665283;0.113678;0.0653839;0.0986481;0.0720215
768;4;0.00709534;0.00804901;0.0540543;0.075531;0.0654602;0.0691986;0.104408;0.0828552;0.109444;0.109215
768;5;0.000686646;0.0044632;0.0522232;0.0696945;0.0664139;0.0709152;0.104904;0.087471;0.0952148;0.111313
768;6;0.00236511;-0.000572205;0.0548553;0.0699234;0.0636673;0.0742722;0.137367;0.0815201;0.0965118;0.00759125
768;7;0.00148773;0.00297546;0.0550461;0.0673294;0.0637054;0.0714493;-0.0707626;0.0787735;0.0905609;-0.0050354
768;8;-0.00152588;0.00457764;0.0531769;0.0644302;0.0618362;0.0701523;-0.0951004;0.0753021;0.0880814;-0.00862122
768;9;0.00461578;-3.81E-05;0.0559616;0.0682449;0.0658417;0.0703812;0.034523;0.0553894;0.0960159;0.0263214
769;0;0.00534058;0.00343323;0.060463;0.0704575;0.0666809;0.0708389;0.0501251;0.0688934;0.106392;0.0923157
769;1;0.00240326;0.0037384;0.059433;0.0728226;0.0695038;0.0736618;-0.00492096;0.0777435;0.0986481;0.121574
769;2;-0.00331879;0.00415802;0.0514603;0.0673676;0.072937;0.075264;0.07267;0.0736237;0.10437;0.117188
769;3;-0.00526428;0.00160217;0.0495911;0.0651169;0.0774765;0.0698853;0.13401;0.051384;0.110588;0.125122
769;4;-0.000839233;-0.000915527;0.0524902;0.0654602;0.0694275;0.0680161;0.0697708;0.07164;0.105553;0.121155
769;5;0.000152588;-0.00526428;0.0521088;0.0666428;0.0679398;0.0727463;0.0377274;0.0723648;0.102425;0.13092
769;6;0.00301361;-0.00747681;0.0540543;0.0709152;0.0708771;0.0776672;0.0613785;0.0783157;0.0922775;0.148582
769;7;0.00408173;-0.00614166;0.0574112;0.0711823;0.0655746;0.0779343;0.122108;0.0706482;0.0990677;0.132294
769;8;0.00747681;-0.00164032;0.0579453;0.0695419;0.0665665;0.0736618;0.0902557;0.0431824;0.108757;0.106125
769;9;0.00751495;0;0.0602341;0.0699234;0.0649261;0.0708771;0.22583;0.0622559;0.106163;0.109367
770;0;0.00259399;-0.0037384;0.0587082;0.0687408;0.0647354;0.0680161;0.330238;0.0732803;0.112877;0.103836
770;1;-0.00610352;-0.00164032;0.0580597;0.0643539;0.0649261;0.0668716;0.287895;0.0806427;0.0973892;0.0956726
770;2;-0.00396729;0.00419617;0.0564575;0.0681305;0.0700378;0.0538254;0.139198;0.0794983;0.0771332;0.0642014
770;3;-0.00740051;0.00110626;0.0577545;0.0699234;0.0753403;0.0481033;-0.0779724;0.0884247;0.0687027;0.0710297
770;4;-0.00583649;-0.00106812;0.0546646;0.0684357;0.0692368;0.0615311;-0.18219;0.0894165;0.0867081;0.109825
770;5;-0.0106812;-0.00209808;0.055275;0.0727463;0.0661469;0.0668335;-0.106773;0.0889587;0.108414;0.0891113
770;6;-0.0025177;-0.00598907;0.060997;0.0723267;0.0615311;0.0749207;-0.08255;0.086174;0.101433;0.0791168
770;7;0.0037384;-0.00305176;0.0598145;0.0774002;0.0575256;0.0722504;-0.00789642;0.0832367;0.0957108;0.0900269
770;8;0.00133514;0.000953674;0.055809;0.0728989;0.0576782;0.0715256;0.101814;0.079422;0.094986;0.0587463
770;9;0.00770569;-0.00606537;0.0524902;0.0749588;0.0590897;0.07164;0.161858;0.0664902;0.0998306;0.0502014
771;0;-0.000534058;-0.0108719;0.0595474;0.0743103;0.0648117;0.0719452;0.153008;0.0658417;0.0944519;0.0561905
771;1;0.00175476;-0.00591278;0.0619507;0.0616074;0.0679398;0.0733185;0.110054;0.067215;0.107117;0.0636292
771;2;-0.00534058;0.00175476;0.0571823;0.0593185;0.0802231;0.0734329;0.0887299;0.0689697;0.105438;0.0796127
771;3;-0.00705719;0.00598907;0.0555801;0.0608826;0.0737;0.0785446;0.134888;0.0712967;0.109749;0.0923157
771;4;-0.00392914;0.00427246;0.0510788;0.0617218;0.0557327;0.0710678;0.115356;0.069313;0.0967407;0.0811768
771;5;-0.00473022;0.0109863;0.050087;0.0619125;0.056839;0.0684357;0.0463104;0.0645447;0.0927734;0.0775909
771;6;0.0019455;0.0162888;0.0527954;0.0670624;0.0637817;0.0630188;0.0131226;0.0684357;0.0886917;0.0786591
771;7;0.00324249;0.00648499;0.054512;0.0688171;0.0727844;0.0611115;0.0676727;0.0656128;0.0875473;0.0694656
771;8;0.00038147;-0.000915527;0.0586319;0.0727081;0.0764847;0.0604248;0.0598145;0.0638962;0.0951767;0.055809
771;9;0.00740051;-0.0136185;0.0605011;0.0671768;0.0779724;0.0658798;0.123215;0.0636292;0.0999451;0.0703049
772;0;0.00724792;-0.0143051;0.0575638;0.0693893;0.0645828;0.071907;0.0932693;0.0648499;0.103149;0.108528
772;1;0.0094223;-0.00881195;0.057373;0.0733566;0.0647736;0.0761032;0.0465775;0.0616837;0.102425;0.122223
772;2;0.000839233;-0.00236511;0.0488281;0.075798;0.0671005;0.0688553;0.0582504;0.0651932;0.108986;0.0621033
772;3;-0.0050354;-0.00480652;0.0499725;0.0738525;0.0701141;0.0687408;0.0811768;0.0664902;0.0995636;-0.0286484
772;4;-0.00988007;-0.00854492;0.0508118;0.0728226;0.0710297;0.0714874;0.133972;0.0725555;0.10128;-0.00141144
772;5;-0.00999451;-0.00583649;0.050354;0.0682449;0.0722122;0.0741196;0.188065;0.0632858;0.103912;0.0824356
772;6;-0.000457764;0.0069046;0.0556183;0.0712967;0.0687408;0.0740433;0.152092;0.0638199;0.105934;0.110703
772;7;-0.000572205;0.00782013;0.054512;0.0710678;0.0657272;0.0707245;0.0566101;0.062561;0.111313;0.101395
772;8;0.00354767;0.0122452;0.0535202;0.0686646;0.0675201;0.0707245;-0.00255585;0.0564194;0.108261;0.0766754
772;9;0.00717163;0.00621796;0.0608444;0.074501;0.0649261;0.0682831;-0.0732422;0.0640869;0.0905991;0.080452
773;0;0.00530243;0.00587463;0.0622559;0.0771332;0.0603485;0.0735855;0.0129318;0.0771332;0.0951767;0.115089
773;1;0.00736237;0.00274658;0.0593948;0.0791168;0.0642776;0.0825882;0.0606918;0.0803375;0.0936127;0.118752
773;2;-0.00385284;-0.000152588;0.0537109;0.0747681;0.0803757;0.0749207;0.0622177;0.0737381;0.0968933;0.117912
773;3;-0.00709534;0.00389099;0.0519943;0.0770569;0.0736237;0.0705338;0.056076;0.0725174;0.0930786;0.106506
773;4;-0.000953674;0.0088501;0.053215;0.0773239;0.0688171;0.0652313;0.0675583;0.075264;0.0880051;0.113678
773;5;-0.000686646;0.0130463;0.0562668;0.0740433;0.0760651;0.0674057;0.0686646;0.0786209;0.102768;0.1297
773;6;0.00530243;0.0069046;0.0553894;0.0741577;0.0757599;0.0750351;0.12394;0.070076;0.0981522;0.134354
773;7;0.00827789;-0.0234604;0.0551605;0.0792313;0.0661469;0.0722122;0.187721;0.0701141;0.0967026;0.112762
773;8;0.00782013;-0.0136185;0.057373;0.0745773;0.0656891;0.0621414;0.153427;0.0656509;0.107803;0.101357
773;9;0.0130081;-0.00614166;0.0589752;0.0759888;0.0643158;0.0627136;0.110016;0.0705719;0.107079;0.0649643
774;0;0.00839233;-0.00286102;0.0574875;0.0782776;0.0640106;0.0634003;0.0418091;0.0838852;0.115356;0.0551605
774;1;0.00743866;-0.00488281;0.0583267;0.076828;0.0630188;0.0590134;0.0242996;0.0862122;0.069046;0.0660706
774;2;-0.00255585;0.00217438;0.0560379;0.0698853;0.0674438;0.0586319;0.0934601;0.0943375;0.0637054;0.0681686
774;3;-0.0030899;0.00621796;0.0560379;0.066185;0.0678253;0.063591;0.0712585;0.0913239;0.0883484;0.0415802
774;4;-0.00499725;0.00377655;0.0586319;0.0602722;0.0642014;0.0623703;0.00659943;0.0947571;0.0936508;0.0779724
774;5;-0.00923157;0.000343323;0.0549698;0.0512314;0.0628662;0.0642776;0.0551987;0.0925064;0.0841904;0.108337
774;6;-0.00835419;-0.0043869;0.0576782;0.0427246;0.0572968;0.0642395;0.0543213;0.0703049;0.0873184;0.0462723
774;7;-0.00556946;-0.0012207;0.0589371;0.039444;0.0657654;0.0611115;-0.0141144;-0.0109863;0.0981522;0.0402832
774;8;-0.00938416;0.00038147;0.0588226;0.0456238;0.0679398;0.0706482;0.0094223;-0.00968933;0.100403;0.0905991
774;9;-0.00614166;0.00499725;0.0611115;0.042305;0.06073;0.0787735;0.113869;0.0411987;0.112534;0.10788
775;0;-0.00434875;0.00694275;0.0623322;0.0337982;0.0629044;0.0789642;0.0779724;0.0806808;0.109215;0.0971222
775;1;-0.00221252;0.000228882;0.0591278;0.0251389;0.0765991;0.0735474;0.0950623;0.102577;0.087738;0.0910187
775;2;-0.00598907;0.00225067;0.0537109;0.0188065;0.0708771;0.0754547;0.0952911;0.118866;0.0917053;0.114937
775;3;-0.0056839;0.00228882;0.0501633;0.0212097;0.0698471;0.0833893;0.0693512;0.138321;0.101166;0.141258
775;4;0.00312805;-0.000267029;0.0512314;0.028801;0.0666809;0.0806808;0.0258255;0.156784;0.135765;0.09552
775;5;0.00614166;-0.00217438;0.0547028;0.0406647;0.0625229;0.0631714;0.0762558;0.146904;0.123482;0.0444031
775;6;0.00598907;-0.00392914;0.0522995;0.056572;0.0656891;0.0606155;0.199165;0.0908279;0.0795746;0.0260544
775;7;-0.00183105;-0.00537872;0.0576401;0.0613785;0.0613022;0.0618744;0.0484848;0.0153351;0.0945663;0.0705338
775;8;0.00301361;-0.00209808;0.053978;0.069046;0.0630951;0.0604248;-0.0385666;-0.0249481;0.12661;0.107841
775;9;0.00919342;-0.000762939;0.0589371;0.0794983;0.0680923;0.0671005;0.0416946;-0.0699234;0.112724;0.0865173
776;0;0.0037384;0.000991821;0.0567245;0.0896072;0.0693512;0.0712585;0.115242;-0.0600433;0.080452;0.0497437
776;1;-0.000152588;0.00244141;0.056572;0.0954819;0.0693512;0.0806046;0.122032;0.00545502;0.0728226;0.00305176
776;2;-0.00183105;0.00102997;0.0550842;0.0981522;0.0748062;0.0762558;0.108795;0.0362778;0.0770569;0.0598526
776;3;-7.63E-05;-0.00144958;0.0595474;0.102158;0.0777817;0.0699615;0.134811;0.0491333;0.107117;0.160103
776;4;-0.000190735;-0.000534058;0.0559998;0.108147;0.0695038;0.0710297;0.129395;0.0594711;0.113869;0.147476
776;5;-0.00434875;-3.81E-05;0.0535583;0.110283;0.0694656;0.0652695;0.100403;0.0952148;0.0948715;0.167274
776;6;0.00324249;-0.00183105;0.0539017;0.12146;0.0703049;0.0619125;0.0762558;0.131874;0.113983;0.146484
776;7;0.00282288;0.0012207;0.0576019;0.139046;0.0669098;0.0676346;0.0600815;0.145645;0.0957489;0.0285339
776;8;0.00167847;-0.000457764;0.0554276;0.149345;0.0621796;0.0819778;0.0689697;0.151749;0.0904846;0.00549316
776;9;0.00324249;0.00305176;0.0566864;0.124626;0.0614166;0.0777435;0.0786591;0.135422;0.10704;0.0558853
777;0;0.00328064;0.00377655;0.0534058;0.0854111;0.0619888;0.0745392;0.0823593;0.0905228;0.103188;0.0795364
777;1;0.00362396;0.00453949;0.0495911;0.0630188;0.0622559;0.0744629;0.0778198;0.0640106;0.085144;0.130081
777;2;-0.00980377;0.00354767;0.0480652;0.0574875;0.067749;0.0717163;0.0720596;0.0958252;0.0911331;0.158234
777;3;-0.00411987;0.0012207;0.0546265;0.0571442;0.0665283;0.0671387;0.0878525;0.114403;0.107651;0.0714874
777;4;0.000648499;0.000839233;0.0597;0.063858;0.0696564;0.0687408;0.0675583;0.133057;0.108719;-0.0353241
777;5;0.00469208;0.00106812;0.0558853;0.0675964;0.0685883;0.0751495;0.0773621;0.2145;0.101929;0.00476837
777;6;0.00148773;-0.00232697;0.059967;0.0771332;0.0688553;0.0759888;0.147057;0.279541;0.129166;0.0430679
777;7;-0.00106812;-0.00415802;0.0609207;0.0791168;0.0663757;0.0810623;0.156784;0.194244;0.135689;0.0852203
777;8;-0.000419617;-0.0019455;0.0632477;0.071106;0.0680161;0.0766373;0.0444031;0.0094986;0.111694;0.0607681
777;9;0.00614166;-0.00110626;0.0598526;0.0711441;0.0655746;0.0718307;0.0284576;-0.0747299;0.0929642;0.0494385
778;0;0.000991821;-0.000839233;0.0534439;0.0650406;0.0636673;0.0624084;-0.0312805;-0.0504684;0.1091;0.126305
778;1;0.00415802;-0.00343323;0.0555801;0.0605011;0.0642395;0.0592422;0.0331879;-0.111008;0.0984573;0.144234
778;2;-0.00553131;-0.00926971;0.051918;0.0564957;0.0762939;0.0642014;0.0349808;-0.20134;0.0433731;0.123405
778;3;-0.00236511;-0.00617981;0.0537491;0.0561905;0.075264;0.0666809;0.115318;-0.130348;0.0488281;0.104027
778;4;0.00968933;-0.00411987;0.0508881;0.0556564;0.0749207;0.0639343;0.142288;0.0307083;0.0859451;0.105133
778;5;0.00579834;-0.00469208;0.0531006;0.0537109;0.0753021;0.0710297;-0.114555;0.0820541;0.100784;0.110931
778;6;0.00377655;0.00114441;0.0513458;0.0537872;0.0738144;0.0749969;-0.0144196;0.11528;0.0836182;0.127983
778;7;-0.00621796;0.00797272;0.0585556;0.0506592;0.0709152;0.0569916;0.0302124;0.145187;0.0749588;0.123444
778;8;-0.0309372;-0.000648499;0.0569916;0.0509644;0.0654221;0.051651;-0.0102615;0.200272;0.0862885;0.0960922
778;9;-0.0231552;0.00175476;0.0593185;0.0512695;0.0662994;0.0585938;0.0998688;0.194283;0.0981522;0.0498962
779;0;-0.00724792;0.000495911;0.0557327;0.0485992;0.060463;0.0583267;0.163383;0.144806;0.112419;0.0915146
779;1;0.00160217;0.00518799;0.0586319;0.0481415;0.0628281;0.0614166;0.13649;0.0798416;0.11982;0.108185
779;2;-0.00663757;0.00160217;0.0554276;0.0430679;0.0678253;0.0666046;0.10006;0.0762558;0.0976181;0.0945663
779;3;-0.00282288;-0.000610352;0.0526047;0.0474167;0.071373;0.0736237;0.0959778;0.0744629;0.106392;0.0814056
779;4;0.026741;3.81E-05;0.0521851;0.0550461;0.0713348;0.0686264;0.0175476;0.0499344;0.110626;0.0586319
779;5;0.0435257;-0.00518799;0.0530243;0.0595093;0.0669098;0.0732803;0.0327682;0.0564194;0.0954819;0.0635147
779;6;0.0291824;-0.00473022;0.0577164;0.0689316;0.0647736;0.079689;0.097084;0.0970078;0.0936508;0.0888443
779;7;0.0173187;-0.00534058;0.0569153;0.0696945;0.062561;0.0818634;0.139618;0.120163;0.105896;0.0952911
779;8;-0.00038147;0.000686646;0.0575256;0.0708008;0.0642776;0.0798416;0.142441;0.102386;0.102539;0.0871658
779;9;-0.00652313;0.00686646;0.0652695;0.075264;0.0651932;0.0784302;0.191154;0.0833893;0.102615;0.0567245
780;0;-0.00888824;0.0102234;0.0598907;0.078125;0.0664139;0.0719833;0.195541;0.0745392;0.0920486;0.0479889
780;1;-0.00911713;0.00892639;0.0567245;0.0759125;0.0632858;0.0666809;0.111351;0.0737;0.0973129;0.0549316
780;2;-0.00160217;0.00904083;0.0548172;0.0706482;0.066185;0.0632095;0.0100708;0.0588989;0.0924301;0.0937271
780;3;0.00339508;0.00415802;0.0553131;0.0718307;0.0648117;0.0667572;-0.0357056;0.0456238;0.112114;0.118294
780;4;0.00419617;-0.000152588;0.0535202;0.07267;0.065918;0.075531;0.0518799;0.0585556;0.112305;0.0553513
780;5;-0.00328064;-0.00137329;0.055542;0.0710678;0.0622177;0.0658798;0.0966644;0.0592804;0.107231;0.0196075
780;6;-0.00736237;0.00408173;0.0525665;0.071907;0.0603104;0.0674438;0.128593;0.0554276;0.106583;0.0468826
780;7;-0.0149918;0.00598907;0.0595474;0.0658417;0.062027;0.0721359;0.150337;0.0494003;0.101051;0.0920486
780;8;-0.0107956;0.00358582;0.0585556;0.0632095;0.0652695;0.0682068;0.104675;0.059433;0.0814056;0.162239
780;9;0.00511169;-0.000991821;0.0617981;0.0689697;0.0668335;0.0730896;0.0564575;0.0609589;0.0721359;0.172157
781;0;0.00553131;0.00377655;0.062561;0.0680161;0.0648117;0.0811005;0.118484;0.077095;0.104485;0.0881195
781;1;0.00850677;0.00110626;0.0617981;0.0716019;0.0698853;0.0729752;-0.0118256;0.114975;0.10067;-0.012207
781;2;-0.00358582;0.000572205;0.051918;0.0677872;0.0790024;0.0686264;-0.103073;0.14431;0.0959778;-0.0107193
781;3;-0.0136566;-0.000419617;0.0559998;0.07164;0.0772858;0.0707245;-0.0505447;0.101814;0.0977325;0.00148773
781;4;-0.0111389;-0.00293732;0.0574493;0.0756073;0.075264;0.0682449;0.0154495;0.0582123;0.0911331;0.0885773
781;5;-0.0131989;-0.00209808;0.0534821;0.0735855;0.0687408;0.067749;-0.0494766;0.0390244;0.0871658;0.162392
781;6;-0.00888824;-0.00354767;0.0542068;0.0759125;0.0653839;0.0683975;-0.0130463;0.0350952;0.0965881;0.160561
781;7;3.81E-05;0.000724792;0.0548553;0.0758743;0.0683594;0.0690079;0.0647736;0.134277;0.116501;0.0816727
781;8;0.00961304;-0.000572205;0.0552368;0.0771713;0.062561;0.0665283;0.0748825;0.117798;0.127373;0.0416183
781;9;-0.00576019;-0.0050354;0.055542;0.0763321;0.0675964;0.0605011;0.081749;-0.016098;0.102196;0.0388336
782;0;-0.0135803;-0.00751495;0.0531769;0.0724792;0.0693512;0.0668716;0.158424;-0.228424;0.106392;0.103912
782;1;-0.0144577;-0.00457764;0.0562286;0.0675964;0.0691223;0.0667572;0.174332;-0.31517;0.0865555;0.149727
782;2;-0.01297;-0.000190735;0.0532913;0.0669861;0.0697327;0.0708008;0.18074;-0.163078;0.0886917;0.200081
782;3;0.00213623;-0.00484467;0.0508881;0.0686646;0.0693893;0.0810623;0.165672;-0.00980377;0.082016;0.221329
782;4;0.0170898;-0.012207;0.0550461;0.0641632;0.0659943;0.0703049;0.131302;0.129471;0.107269;0.0937653
