Frame;Sub Frame;LAX;LAY;LAZ;LHX;LHY;LHZ;LKX;LKY;LKZ;RAX;RAY;RAZ;RHX;RHY;RHZ;RKX;RKY;RKZ
1831;0;6.45308;-8.10134;25.2736;-1.12027;2.62877;-11.0011;3.23764;-1.59285;-19.137;6.45255;-0.72587;2.96891;24.9378;4.07501;-17.0608;41.1135;-8.7855;-12.3667
1832;0;6.88092;-8.11964;25.3216;-1.48531;2.62135;-10.8641;3.18832;-1.57682;-19.2044;6.39469;-0.790095;3.20555;25.1537;4.21132;-16.9579;38.2864;-8.38399;-11.8994
1833;0;7.31152;-8.13439;25.3603;-1.84264;2.62555;-10.7355;3.15014;-1.55538;-19.2618;6.18087;-0.869678;3.49863;25.3433;4.31077;-16.7806;35.3816;-7.9317;-11.396
1834;0;7.744;-8.14664;25.3924;-2.19288;2.64144;-10.6168;3.12316;-1.52958;-19.3109;5.82312;-0.981997;3.91193;25.5177;4.37132;-16.5331;32.4134;-7.43851;-10.9233
1835;0;8.17738;-8.15702;25.4196;-2.53751;2.66938;-10.5088;3.10728;-1.49912;-19.3515;5.34673;-1.14322;4.50445;25.6872;4.39048;-16.2234;29.4019;-6.9178;-10.5407
1836;0;8.61155;-8.16639;25.4441;-2.87719;2.7092;-10.4136;3.10294;-1.46495;-19.383;4.78739;-1.36671;5.32408;25.8617;4.36758;-15.8636;26.3727;-6.3845;-10.2971
1837;0;9.04619;-8.17577;25.4686;-3.21288;2.76009;-10.3313;3.10957;-1.42794;-19.4059;4.18944;-1.66111;6.4003;26.0501;4.30423;-15.4674;23.3605;-5.85479;-10.2278
1838;0;9.48029;-8.18637;25.4964;-3.54529;2.82228;-10.2619;3.12689;-1.38953;-19.4219;3.59992;-2.02577;7.72681;26.2571;4.20333;-15.0506;20.4065;-5.34411;-10.3394
1839;0;9.9149;-8.19869;25.5286;-3.87649;2.89355;-10.2058;3.15463;-1.35116;-19.4297;3.06262;-2.45084;9.26212;26.4837;4.07293;-14.6253;17.5592;-4.86623;-10.6176
1840;0;10.3484;-8.21391;25.5684;-4.20731;2.97255;-10.1604;3.19172;-1.31384;-19.4332;2.61107;-2.91721;10.9306;26.7272;3.9223;-14.2054;14.8699;-4.43379;-11.0247
1841;0;10.7813;-8.2329;25.6179;-4.53929;3.05749;-10.1251;3.23767;-1.27994;-19.4331;2.26441;-3.39655;12.6255;26.9809;3.76345;-13.7976;12.3917;-4.0552;-11.5064
1842;0;11.212;-8.25485;25.6752;-4.87421;3.14618;-10.0956;3.29156;-1.25111;-19.4304;2.02349;-3.85559;14.227;27.2341;3.60957;-13.4093;10.1726;-3.73752;-11.9996
1843;0;11.6394;-8.28119;25.7438;-5.21328;3.23546;-10.0705;3.35347;-1.22882;-19.4287;1.87148;-4.25967;15.6177;27.4743;3.47383;-13.0444;8.25317;-3.48421;-12.442
1844;0;12.0614;-8.30998;25.8187;-5.55825;3.3232;-10.0456;3.42348;-1.21527;-19.4275;1.77823;-4.57725;16.6971;27.6874;3.3675;-12.7048;6.66244;-3.29552;-12.7797
1845;0;12.4746;-8.34102;25.8993;-5.90974;3.40657;-10.0196;3.50207;-1.21218;-19.4286;1.70745;-4.78489;17.3961;27.8608;3.29976;-12.3943;5.41666;-3.16948;-12.9692
1846;0;12.8754;-8.37241;25.9808;-6.26892;3.48207;-9.98966;3.59103;-1.22037;-19.4315;1.62071;-4.87135;17.6855;27.9836;3.27552;-12.1153;4.51761;-3.1007;-12.9895
1847;0;13.2584;-8.40297;26.0599;-6.63592;3.54733;-9.9542;3.69184;-1.24102;-19.4373;1.48615;-4.83848;17.5756;28.0491;3.2952;-11.8714;3.95363;-3.08196;-12.8356
1848;0;13.6188;-8.43084;26.132;-7.01018;3.59923;-9.91375;3.80862;-1.27556;-19.4427;1.28252;-4.69905;17.1078;28.0557;3.35498;-11.6685;3.70166;-3.1037;-12.518
1849;0;13.9501;-8.4541;26.1921;-7.39062;3.63452;-9.86818;3.94489;-1.32395;-19.4461;0.99663;-4.4781;16.3614;28.0079;3.44594;-11.5134;3.72773;-3.15472;-12.0671
1850;0;14.246;-8.47245;26.2395;-7.77542;3.65136;-9.82029;4.10616;-1.38722;-19.4452;0.628672;-4.20477;15.4298;27.9135;3.5544;-11.4131;3.99117;-3.22189;-11.5209
1851;0;14.5001;-8.48484;26.2714;-8.16195;3.64619;-9.77221;4.29804;-1.46499;-19.4354;0.187681;-3.91099;14.4188;27.785;3.66665;-11.3731;4.44573;-3.29383;-10.9252
1852;0;14.7066;-8.49137;26.2883;-8.54543;3.61672;-9.72707;4.52806;-1.55764;-19.4141;-0.308635;-3.62572;13.4278;27.6357;3.76805;-11.3973;5.0435;-3.35941;-10.325
1853;0;14.8583;-8.4926;26.2915;-8.92192;3.56062;-9.68782;4.80344;-1.66463;-19.3773;-0.837351;-3.37336;12.544;27.4755;3.84729;-11.4873;5.7363;-3.41103;-9.75964
1854;0;14.9502;-8.48928;26.2829;-9.28546;3.47615;-9.65662;5.13266;-1.78597;-19.3228;-1.37262;-3.16932;11.8248;27.311;3.89819;-11.6376;6.47886;-3.44442;-9.25744
1855;0;14.9763;-8.48298;26.2666;-9.6294;3.36173;-9.63803;5.52523;-1.92129;-19.246;-1.88896;-3.02059;11.298;27.1413;3.92119;-11.835;7.22961;-3.45861;-8.83528
1856;0;14.9301;-8.47456;26.2449;-9.94684;3.21578;-9.63172;5.99072;-2.06975;-19.1445;-2.36375;-2.92613;10.9624;26.9593;3.92281;-12.0654;7.95235;-3.45588;-8.49566
1857;0;14.8044;-8.46511;26.2205;-10.2296;3.03757;-9.63978;6.53901;-2.23052;-19.0161;-2.77797;-2.87752;10.7893;26.7529;3.91601;-12.3064;8.61748;-3.44039;-8.23021
1858;0;14.5907;-8.4562;26.1975;-10.4696;2.82715;-9.66205;7.18009;-2.40196;-18.8601;-3.11875;-2.86356;10.7396;26.5073;3.91493;-12.5379;9.20261;-3.41639;-8.024
1859;0;14.2775;-8.44774;26.1757;-10.6582;2.58385;-9.70001;7.92417;-2.58191;-18.673;-3.37872;-2.87208;10.77;26.2076;3.93573;-12.7409;9.6924;-3.38828;-7.86235
1860;0;13.8512;-8.44013;26.156;-10.7877;2.30928;-9.75182;8.78048;-2.76732;-18.4556;-3.55509;-2.89183;10.8403;25.8411;3.98991;-12.9033;10.0797;-3.35899;-7.72661
1861;0;13.2951;-8.43306;26.1377;-10.8501;2.00382;-9.81794;9.75762;-2.95579;-18.206;-3.6507;-2.91459;10.9213;25.3997;4.08587;-13.0186;10.3634;-3.32898;-7.60628
1862;0;12.5875;-8.4265;26.1208;-10.8383;1.67012;-9.89861;10.8623;-3.14298;-17.9247;-3.67384;-2.93667;10.9999;24.8813;4.22502;-13.0871;10.5479;-3.29802;-7.49723
1863;0;11.7059;-8.41926;26.1021;-10.7456;1.30982;-9.99411;12.1004;-3.32521;-17.6131;-3.63532;-2.95697;11.072;24.2886;4.40421;-13.1164;10.642;-3.26395;-7.39776
1864;0;10.6241;-8.41101;26.0807;-10.5673;0.926175;-10.105;13.4754;-3.49927;-17.273;-3.54866;-2.97646;11.1413;23.6291;4.61462;-13.1164;10.6577;-3.2232;-7.31302
1865;0;9.31597;-8.40014;26.0526;-10.2987;0.52273;-10.2338;14.9887;-3.6626;-16.906;-3.42905;-2.99864;11.2201;22.9142;4.84477;-13.1003;10.6068;-3.17202;-7.25022
1866;0;7.7598;-8.38494;26.0132;-9.93711;0.103791;-10.3818;16.6399;-3.81436;-16.5173;-3.29065;-3.02691;11.3204;22.1572;5.08179;-13.0812;10.5022;-3.10724;-7.21708
1867;0;5.938;-8.36273;25.9557;-9.48026;-0.326261;-10.5515;18.4263;-3.9549;-16.1116;-3.14516;-3.06366;11.4507;21.3724;5.31319;-13.0687;10.3558;-3.0261;-7.22048
1868;0;3.84748;-8.3297;25.8699;-8.92797;-0.761973;-10.746;20.3434;-4.08772;-15.6944;-3.00028;-3.10963;11.6136;20.5725;5.52866;-13.0699;10.1782;-2.92777;-7.26206
1869;0;1.50142;-8.28039;25.7417;-8.28075;-1.19851;-10.9674;22.3843;-4.21803;-15.2715;-2.86016;-3.16427;11.8069;19.7695;5.7215;-13.0881;9.97865;-2.81333;-7.34036
1870;0;-1.06435;-8.20867;25.5547;-7.541;-1.63003;-11.2155;24.5408;-4.35175;-14.8522;-2.72375;-3.22472;12.0204;18.9708;5.88744;-13.1185;9.76387;-2.68449;-7.45097
1871;0;-3.78513;-8.10801;25.2911;-6.71089;-2.05085;-11.4912;26.8029;-4.49808;-14.4434;-2.58719;-3.2867;12.239;18.1831;6.02645;-13.1557;9.53935;-2.54563;-7.58393
1872;0;-6.57358;-7.97267;24.9348;-5.79542;-2.45581;-11.7929;29.1576;-4.66516;-14.0549;-2.44311;-3.34512;12.4447;17.4089;6.14106;-13.1894;9.30929;-2.40173;-7.72842
1873;0;-9.31587;-7.79852;24.4732;-4.79874;-2.83901;-12.1169;31.5918;-4.86202;-13.6939;-2.28312;-3.39449;12.6182;16.6496;6.23458;-13.2097;9.07746;-2.25781;-7.86992
1874;0;-11.8891;-7.58493;23.902;-3.72666;-3.19637;-12.4586;34.0886;-5.09426;-13.3711;-2.09964;-3.43055;12.7449;15.9054;6.31283;-13.2046;8.84617;-2.11931;-7.9991
1875;0;-14.1732;-7.33506;23.2271;-2.58511;-3.52258;-12.8107;36.6289;-5.36687;-13.0981;-1.88491;-3.44847;12.8077;15.175;6.37972;-13.1643;8.61796;-1.98998;-8.10386
1876;0;-16.0606;-7.05362;22.4581;-1.38133;-3.81392;-13.1656;39.1913;-5.68053;-12.8853;-1.63502;-3.44692;12.8023;14.4574;6.43933;-13.0842;8.39578;-1.87328;-8.17755
1877;0;-17.4712;-6.74812;21.613;-0.12229;-4.06666;-13.5134;41.7497;-6.03215;-12.7463;-1.34812;-3.42549;12.7271;13.7524;6.49371;-12.9604;8.1818;-1.77066;-8.21777
1878;0;-18.3564;-6.42593;20.7103;1.18464;-4.27744;-13.8433;44.276;-6.41459;-12.6956;-1.0252;-3.3854;12.5863;13.0594;6.54368;-12.796;7.97809;-1.68261;-8.22271
1879;0;-18.7011;-6.09423;19.769;2.5307;-4.44392;-14.1467;46.7385;-6.81796;-12.7437;-0.670326;-3.33048;12.3932;12.3789;6.58902;-12.5977;7.78716;-1.60893;-8.19651
1880;0;-18.5215;-5.7618;18.8137;3.90808;-4.56403;-14.415;49.1031;-7.23002;-12.9058;-0.289244;-3.26506;12.1627;11.7115;6.62729;-12.3739;7.60989;-1.54719;-8.14553
1881;0;-17.8611;-5.43586;17.8659;5.30812;-4.63537;-14.6414;51.3346;-7.63786;-13.1905;0.11147;-3.19461;11.9141;11.0579;6.65563;-12.1375;7.44747;-1.49553;-8.07648
1882;0;-16.7841;-5.12551;16.9533;6.72171;-4.65849;-14.8208;53.397;-8.02739;-13.6048;0.523037;-3.12526;11.6689;10.4191;6.67195;-11.9009;7.29853;-1.45118;-7.99928
1883;0;-15.3732;-4.83967;16.1045;8.14016;-4.63214;-14.9526;55.2558;-8.3882;-14.1497;0.938646;-3.06264;11.4471;9.7963;6.67324;-11.6778;7.16282;-1.41261;-7.92212
1884;0;-13.7197;-4.58787;15.3504;9.55421;-4.5582;-15.0368;56.8797;-8.71042;-14.8201;1.35068;-3.01113;11.2644;9.18966;6.65795;-11.4788;7.0374;-1.37694;-7.85298
1885;0;-11.9173;-4.37852;14.719;10.9551;-4.43752;-15.0782;58.242;-8.98869;-15.6033;1.75388;-2.97521;11.1369;8.60021;6.62465;-11.3143;6.92071;-1.3439;-7.79892
1886;0;-10.0586;-4.21861;14.2341;12.3335;-4.27361;-15.0825;59.321;-9.21945;-16.4816;2.14321;-2.95626;11.0695;8.02742;6.57439;-11.1886;6.80886;-1.31253;-7.76319
1887;0;-8.22016;-4.11159;13.9084;13.6815;-4.06949;-15.0577;60.1033;-9.40285;-17.4296;2.51592;-2.95609;11.0689;7.47224;6.50771;-11.1064;6.69987;-1.28337;-7.74908
1888;0;-6.46823;-4.05825;13.7456;14.9912;-3.83023;-15.012;60.5813;-9.53992;-18.4222;2.87054;-2.97337;11.1303;6.93383;6.42817;-11.0663;6.59039;-1.25695;-7.75472
1889;0;-4.84552;-4.05452;13.7343;16.2555;-3.56071;-14.9535;60.7559;-9.63254;-19.428;3.20707;-3.00735;11.251;6.41256;6.33772;-11.0671;6.47906;-1.23377;-7.78028
1890;0;-3.37628;-4.09468;13.8568;17.4685;-3.26629;-14.8911;60.6348;-9.68494;-20.4194;3.52688;-3.05477;11.4192;5.90804;6.23982;-11.103;6.3646;-1.21454;-7.82091
1891;0;-2.06826;-4.1693;14.0841;18.6255;-2.95357;-14.8298;60.2306;-9.69764;-21.3672;3.83183;-3.11333;11.6267;5.42042;6.13807;-11.1695;6.24569;-1.2;-7.87264
1892;0;-0.916488;-4.27047;14.3916;19.7221;-2.62839;-14.776;59.5611;-9.67414;-22.2505;4.1253;-3.17956;11.8609;4.94989;6.03524;-11.26;6.12324;-1.19023;-7.93086
1893;0;0.0934003;-4.38866;14.7497;20.7558;-2.29718;-14.7313;58.6472;-9.61468;-23.0495;4.41058;-3.25087;12.1127;4.49677;5.93395;-11.3688;5.9981;-1.1846;-7.99131
1894;0;0.978618;-4.51653;15.1357;21.7253;-1.96565;-14.6982;57.5111;-9.52106;-23.7521;4.69069;-3.32451;12.3722;4.06177;5.83673;-11.4895;5.87085;-1.18318;-8.04947
1895;0;1.75431;-4.64873;15.5332;22.6296;-1.6396;-14.6767;56.1757;-9.39318;-24.3513;4.96926;-3.39772;12.6296;3.64442;5.74501;-11.6163;5.74299;-1.18469;-8.10195
1896;0;2.43403;-4.78072;15.9285;23.4689;-1.32371;-14.6672;54.6627;-9.23287;-24.8416;5.24849;-3.46988;12.8828;3.24564;5.6592;-11.7451;5.61668;-1.18797;-8.1481
1897;0;3.02278;-4.91104;16.3172;24.2439;-1.02281;-14.6688;52.9917;-9.0417;-25.2254;5.53026;-3.53958;13.1269;2.86474;5.58128;-11.8696;5.49224;-1.19243;-8.18807
1898;0;3.52083;-5.03829;16.6952;24.9561;-0.740065;-14.6806;51.1797;-8.82185;-25.5045;5.81641;-3.60588;13.3586;2.50162;5.51137;-11.9874;5.37138;-1.19661;-8.22102
1899;0;3.92279;-5.16241;17.0623;25.6068;-0.478094;-14.7012;49.2411;-8.5756;-25.6839;6.10675;-3.66885;13.5782;2.1554;5.45035;-12.0941;5.25438;-1.20015;-8.25007
1900;0;4.21819;-5.28413;17.4209;26.1974;-0.239;-14.7303;47.1871;-8.30658;-25.7703;6.40161;-3.72799;13.7841;1.82454;5.39885;-12.1868;5.14197;-1.20199;-8.27628
1901;0;4.39434;-5.40559;17.7773;26.7297;-0.023623;-14.7666;45.0254;-8.01762;-25.7739;6.70081;-3.78414;13.9792;1.50833;5.35717;-12.2651;5.03515;-1.20219;-8.3021
1902;0;4.43897;-5.52836;18.136;27.2055;0.168049;-14.8104;42.7623;-7.71357;-25.7035;7.00291;-3.83671;14.1616;1.20451;5.32554;-12.3274;4.93388;-1.1993;-8.32904
1903;0;4.34459;-5.65656;18.5089;27.6269;0.336271;-14.8615;40.4018;-7.39793;-25.5731;7.30785;-3.88665;14.3346;0.912062;5.30439;-12.3738;4.83942;-1.19385;-8.35899
1904;0;4.10755;-5.79636;18.9136;27.9964;0.48183;-14.9179;37.9477;-7.074;-25.402;7.61465;-3.93374;14.4974;0.62953;5.29422;-12.4066;4.753;-1.18548;-8.39042
1905;0;3.7327;-5.95533;19.3713;28.3161;0.605998;-14.9798;35.404;-6.74603;-25.209;7.92267;-3.97847;14.6519;0.355065;5.29446;-12.4273;4.67571;-1.17372;-8.42442
1906;0;3.23379;-6.14267;19.9073;28.5887;0.71084;-15.0448;32.7766;-6.41614;-25.0195;8.23136;-4.02108;14.7988;0.0871058;5.30428;-12.4394;4.60929;-1.15822;-8.45779
1907;0;2.63372;-6.36976;20.5518;28.8186;0.79762;-15.1121;30.0762;-6.08834;-24.8581;8.54071;-4.06215;14.9402;-0.175588;5.32325;-12.4454;4.55547;-1.13916;-8.49093
1908;0;1.96532;-6.64711;21.3312;29.0091;0.86798;-15.1803;27.3178;-5.76506;-24.7478;8.85059;-4.10181;15.0766;-0.435053;5.34984;-12.4493;4.516;-1.11596;-8.5192
1909;0;1.26821;-6.98463;22.2681;29.1651;0.923971;-15.2465;24.5225;-5.44995;-24.7098;9.16145;-4.14026;15.2087;-0.691696;5.38307;-12.4534;4.49316;-1.08926;-8.5403
1910;0;0.588246;-7.38816;23.3711;29.2915;0.968028;-15.3104;21.7204;-5.14675;-24.755;9.47384;-4.17795;15.3379;-0.947441;5.42072;-12.4609;4.48863;-1.05969;-8.5512
1911;0;-0.0286181;-7.85911;24.6342;29.3931;1.00129;-15.3695;18.9472;-4.85834;-24.8874;9.78781;-4.21469;15.4638;-1.20375;5.4615;-12.471;4.50297;-1.02826;-8.54994
1912;0;-0.537654;-8.39058;26.0278;29.4744;1.02638;-15.4224;16.2469;-4.58985;-25.0968;10.1043;-4.2508;15.5873;-1.46244;5.50354;-12.4856;4.53788;-0.996242;-8.53315
1913;0;-0.903437;-8.96803;27.5032;29.5406;1.04482;-15.4703;13.6679;-4.3449;-25.3607;10.4235;-4.28598;15.7075;-1.72488;5.54541;-12.5021;4.59314;-0.966406;-8.50051
1914;0;-1.10724;-9.5684;28.9938;29.5943;1.05858;-15.5102;11.2589;-4.12679;-25.6541;10.7454;-4.32011;15.824;-1.99339;5.58575;-12.5181;4.66818;-0.940872;-8.45167
1915;0;-1.14794;-10.1609;30.4213;29.6386;1.06933;-15.545;9.06866;-3.93926;-25.9411;11.0696;-4.35314;15.9366;-2.26895;5.62326;-12.5313;4.76291;-0.92272;-8.38754
1916;0;-1.04962;-10.7109;31.7079;29.6738;1.07824;-15.5731;7.13842;-3.78339;-26.1904;11.3959;-4.38407;16.0419;-2.55414;5.65682;-12.5369;4.87569;-0.914437;-8.3088
1917;0;-0.856274;-11.1817;32.7799;29.7001;1.08648;-15.5971;5.50201;-3.66017;-26.3715;11.7229;-4.41241;16.1383;-2.85052;5.68503;-12.5315;5.00506;-0.918407;-8.21692
1918;0;-0.629565;-11.5416;33.581;29.7139;1.0953;-15.6162;4.17948;-3.56771;-26.4617;12.0494;-4.43768;16.2242;-3.15947;5.70703;-12.5115;5.15006;-0.937519;-8.11642
1919;0;-0.439215;-11.7677;34.0763;29.7127;1.1051;-15.632;3.17908;-3.50371;-26.448;12.3737;-4.45944;16.2981;-3.48181;5.72115;-12.4744;5.3098;-0.972311;-8.01043
1920;0;-0.352378;-11.8494;34.2539;29.691;1.11713;-15.6447;2.49337;-3.46448;-26.3262;12.6931;-4.47688;16.3572;-3.81827;5.72561;-12.4188;5.48443;-1.02319;-7.9017
1921;0;-0.425672;-11.7891;34.123;29.6434;1.13114;-15.6552;2.10212;-3.44472;-26.1009;13.006;-4.4904;16.4031;-4.16824;5.71871;-12.3454;5.67546;-1.09017;-7.79473
1922;0;-0.694372;-11.602;33.7139;29.5655;1.14777;-15.6643;1.9739;-3.43897;-25.7862;13.3096;-4.49983;16.4351;-4.52996;5.69802;-12.2553;5.8863;-1.17156;-7.69258
1923;0;-1.17134;-11.3117;33.0711;29.4519;1.16702;-15.6717;2.06693;-3.4411;-25.4012;13.6011;-4.50631;16.457;-4.9017;5.66073;-12.1515;6.12113;-1.26513;-7.59955
1924;0;-1.84648;-10.9509;32.2577;29.3003;1.18866;-15.6777;2.33438;-3.44664;-24.9739;13.8776;-4.50957;16.4681;-5.27977;5.60513;-12.0364;6.38661;-1.36851;-7.5167
1925;0;-2.6885;-10.5507;31.337;29.1079;1.21287;-15.6834;2.72751;-3.45067;-24.5291;14.1357;-4.51158;16.4749;-5.65994;5.52797;-11.9153;6.69157;-1.47871;-7.44676
1926;0;-3.65235;-10.1415;30.3752;28.8749;1.2393;-15.6881;3.1999;-3.45014;-24.0934;14.3717;-4.5134;16.4811;-6.03635;5.42727;-11.7933;7.04612;-1.59355;-7.38935
1927;0;-4.68717;-9.74801;29.4311;28.6022;1.26761;-15.6907;3.71051;-3.44352;-23.6879;14.581;-4.51687;16.4928;-6.40247;5.30142;-11.6738;7.46178;-1.7105;-7.34518
1928;0;-5.7433;-9.38818;28.551;28.2911;1.29789;-15.6909;4.22615;-3.42923;-23.3264;14.758;-4.52234;16.5113;-6.75081;5.14832;-11.5625;7.95222;-1.82748;-7.30906
1929;0;-6.7759;-9.07142;27.763;27.9433;1.33117;-15.6865;4.72303;-3.40843;-23.0151;14.8952;-4.53213;16.5445;-7.07329;4.96709;-11.4632;8.53116;-1.94361;-7.2795
1930;0;-7.74863;-8.80163;27.0822;27.561;1.36735;-15.6787;5.18727;-3.38204;-22.7505;14.9823;-4.54649;16.5931;-7.36143;4.7578;-11.3784;9.21217;-2.05813;-7.25065
1931;0;-8.63341;-8.57668;26.5078;27.1459;1.40762;-15.6652;5.61204;-3.35204;-22.526;15.0078;-4.56612;16.6595;-7.60558;4.52073;-11.3121;10.0097;-2.17167;-7.21496
1932;0;-9.40937;-8.39307;26.0343;26.6981;1.45275;-15.6459;5.99645;-3.31922;-22.3325;14.955;-4.59162;16.7456;-7.79756;4.25706;-11.2669;10.9352;-2.28463;-7.16706
1933;0;-10.0591;-8.24383;25.6464;26.2185;1.50372;-15.6222;6.34445;-3.28523;-22.1549;14.8053;-4.62146;16.8464;-7.92866;3.96936;-11.2441;11.9991;-2.39902;-7.09738
1934;0;-10.5702;-8.123;25.3304;25.7069;1.56099;-15.5963;6.6606;-3.25008;-21.9821;14.5374;-4.65582;16.9622;-7.99098;3.66047;-11.2462;13.209;-2.51704;-7.00081
1935;0;-10.9342;-8.02683;25.0777;25.1625;1.62498;-15.5705;6.9498;-3.21506;-21.8081;14.1268;-4.69182;17.0835;-7.97822;3.33473;-11.2737;14.5697;-2.641;-6.86868
1936;0;-11.1467;-7.95177;24.8796;24.5853;1.69457;-15.549;7.21542;-3.17885;-21.6274;13.5472;-4.72821;17.2058;-7.88484;2.99702;-11.3293;16.0809;-2.77467;-6.69579
1937;0;-11.2074;-7.89567;24.7312;23.9756;1.76958;-15.5369;7.46011;-3.14131;-21.4389;12.7723;-4.76273;17.3218;-7.70704;2.65156;-11.4133;17.7401;-2.92124;-6.4796
1938;0;-11.1234;-7.85844;24.6324;23.3341;1.84837;-15.5388;7.68317;-3.10212;-21.2458;11.7768;-4.79322;17.424;-7.44213;2.30472;-11.5277;19.5401;-3.08573;-6.21898
1939;0;-10.9044;-7.8384;24.5792;22.6622;1.92872;-15.5576;7.88368;-3.06;-21.0497;10.5367;-4.81802;17.5071;-7.08879;1.96172;-11.6736;21.4705;-3.2725;-5.91712
1940;0;-10.5679;-7.83644;24.574;21.9627;2.00905;-15.5969;8.0592;-3.0156;-20.8587;9.03338;-4.835;17.564;-6.64731;1.62815;-11.8521;23.5179;-3.48759;-5.57687
1941;0;-10.1337;-7.85086;24.6123;21.2383;2.08818;-15.6552;8.20628;-2.96871;-20.6776;7.25208;-4.8433;17.5917;-6.11817;1.3082;-12.0649;25.6667;-3.73622;-5.20802
1942;0;-9.62301;-7.88118;24.6927;20.4928;2.16397;-15.7325;8.32342;-2.91951;-20.5112;5.18984;-4.84181;17.5868;-5.50336;1.00563;-12.3113;27.9003;-4.02345;-4.81969
1943;0;-9.05768;-7.92432;24.807;19.7297;2.2352;-15.8251;8.40758;-2.86888;-20.3613;2.85237;-4.82944;17.5453;-4.80527;0.723649;-12.5913;30.2005;-4.35433;-4.42089
1944;0;-8.45864;-7.97748;24.9475;18.9526;2.30117;-15.9254;8.45731;-2.81693;-20.231;0.261149;-4.80591;17.4666;-4.0265;0.463979;-12.9027;32.5501;-4.73169;-4.02536
1945;0;-7.84302;-8.03772;25.1063;18.1659;2.36177;-16.0272;8.47306;-2.76516;-20.1206;-2.54461;-4.76991;17.3458;-3.1701;0.227821;-13.2424;34.9326;-5.15712;-3.64233
1946;0;-7.22491;-8.10116;25.2731;17.3728;2.41751;-16.1209;8.455;-2.71416;-20.0289;-5.50345;-4.72004;17.1784;-2.23963;0.014961;-13.6052;37.3319;-5.62841;-3.28111
1947;0;-6.61535;-8.16461;25.4395;16.5759;2.46765;-16.1981;8.40405;-2.6639;-19.9555;-8.52868;-4.65488;16.959;-1.23975;-0.173185;-13.9831;39.7325;-6.14134;-2.94894
1948;0;-6.02159;-8.22454;25.5961;15.7781;2.51309;-16.25;8.32221;-2.61548;-19.8979;-11.5129;-4.57282;16.6821;-0.17606;-0.336218;-14.3672;42.1198;-6.68709;-2.65223
1949;0;-5.44692;-8.27833;25.7363;14.982;2.554;-16.2704;8.21198;-2.56917;-19.8533;-14.3324;-4.47286;16.3436;0.946024;-0.472729;-14.7473;44.479;-7.25428;-2.39623
1950;0;-4.89364;-8.3241;25.8554;14.1891;2.59069;-16.2547;8.07592;-2.5253;-19.821;-16.8561;-4.35362;15.9382;2.11808;-0.5808;-15.1095;46.7949;-7.82615;-2.18545
1951;0;-4.36199;-8.36147;25.9524;13.4011;2.62282;-16.1991;7.91671;-2.48449;-19.8001;-18.9634;-4.21374;15.4605;3.33193;-0.656332;-15.4441;49.0506;-8.38594;-2.0241
1952;0;-3.8504;-8.39026;26.027;12.6199;2.65053;-16.1052;7.73765;-2.44718;-19.7893;-20.5505;-4.0512;14.9026;4.57827;-0.696475;-15.738;51.2286;-8.91309;-1.91544
1953;0;-3.3587;-8.41148;26.0819;11.8467;2.67347;-15.975;7.54091;-2.41366;-19.7884;-21.5469;-3.86303;14.2528;5.84681;-0.697118;-15.9827;53.3085;-9.38819;-1.86474
1954;0;-2.88485;-8.42808;26.1249;11.0831;2.69062;-15.8134;7.33024;-2.38474;-19.7994;-21.9159;-3.64576;13.4977;7.12694;-0.654505;-16.1722;55.2678;-9.79337;-1.8776
1955;0;-2.42816;-8.44174;26.1602;10.331;2.70183;-15.6264;7.10765;-2.3612;-19.8237;-21.6545;-3.39484;12.6195;8.40769;-0.566159;-16.3026;57.0826;-10.1138;-1.95693
1956;0;-1.98683;-8.45453;26.1932;9.59149;2.70631;-15.4198;6.87656;-2.3425;-19.8607;-20.7972;-3.1076;11.6064;9.67745;-0.431605;-16.3745;58.7264;-10.3389;-2.1093
1957;0;-1.55931;-8.46852;26.2293;8.86727;2.70375;-15.2031;6.6406;-2.32953;-19.9099;-19.409;-2.78353;10.4542;10.9262;-0.250608;-16.3925;60.172;-10.4657;-2.3383
1958;0;-1.14452;-8.48598;26.2744;8.15982;2.69366;-14.9796;6.40256;-2.32164;-19.9737;-17.5838;-2.42588;9.17234;12.143;-0.0258064;-16.3647;61.3926;-10.4959;-2.64704
1959;0;-0.740593;-8.50819;26.3316;7.47186;2.6756;-14.7568;6.1666;-2.31849;-20.0515;-15.4381;-2.04403;7.79303;13.3193;0.239306;-16.3004;62.3634;-10.4382;-3.04077
1960;0;-0.346407;-8.53537;26.4016;6.80529;2.64909;-14.538;5.93541;-2.31826;-20.1419;-13.1011;-1.65134;6.36466;14.4478;0.538863;-16.2134;63.0629;-10.3072;-3.52068
1961;0;0.0414912;-8.56711;26.4832;6.16151;2.61515;-14.3274;5.71304;-2.32063;-20.2422;-10.704;-1.26555;4.95334;15.522;0.866003;-16.1164;63.4741;-10.1213;-4.08827
1962;0;0.424802;-8.60299;26.5752;5.54295;2.57352;-14.1267;5.50245;-2.32393;-20.3501;-8.36706;-0.905266;3.62962;16.5387;1.2134;-16.0226;63.5863;-9.90064;-4.74167
1963;0;0.806692;-8.64143;26.6737;4.95062;2.52575;-13.9353;5.30695;-2.32668;-20.4634;-6.18457;-0.588684;2.46309;17.4958;1.57153;-15.9465;63.3962;-9.66771;-5.47658
